start.station.id,end.station.name,dia.llegada,mes.llegada,año.llegada,Numero.viajes
3481,York St,1,10,2020,2
3481,York St,3,9,2020,1
3481,York St,3,10,2020,3
3481,York St,4,9,2020,2
3481,York St,4,10,2020,2
3481,York St,5,9,2020,3
3481,York St,5,10,2020,2
3481,York St,6,9,2020,6
3481,York St,6,10,2020,1
3481,York St,7,9,2019,2
3481,York St,7,9,2020,6
3481,York St,7,10,2020,1
3481,York St,8,9,2020,2
3481,York St,9,9,2020,1
3481,York St,10,9,2020,1
3481,York St,10,10,2020,1
3481,York St,11,9,2019,1
3481,York St,11,9,2020,2
3481,York St,12,9,2020,3
3481,York St,14,9,2019,1
3481,York St,14,9,2020,1
3481,York St,15,9,2019,1
3481,York St,16,9,2019,3
3481,York St,17,9,2019,1
3481,York St,17,9,2020,2
3481,York St,18,9,2020,4
3481,York St,19,9,2020,2
3481,York St,20,9,2020,8
3481,York St,21,9,2020,1
3481,York St,22,9,2019,1
3481,York St,22,9,2020,1
3481,York St,23,9,2020,4
3481,York St,24,9,2020,1
3481,York St,25,9,2019,1
3481,York St,26,9,2020,3
3481,York St,27,9,2019,1
3481,York St,27,9,2020,5
3481,York St,28,9,2020,3
3481,York St,29,9,2019,2
3481,York St,30,9,2020,3
3483,5 Corners Library,4,9,2020,1
3483,5 Corners Library,9,9,2020,1
3483,5 Corners Library,11,9,2020,2
3483,5 Corners Library,15,9,2019,1
3483,5 Corners Library,19,9,2020,1
3483,Baldwin at Montgomery,1,10,2020,1
3483,Baldwin at Montgomery,4,9,2020,2
3483,Baldwin at Montgomery,12,9,2020,2
3483,Baldwin at Montgomery,18,9,2019,1
3483,Baldwin at Montgomery,23,9,2020,2
3483,Baldwin at Montgomery,24,9,2019,1
3483,Baldwin at Montgomery,25,9,2019,1
3483,Baldwin at Montgomery,26,9,2019,1
3483,Bergen Ave,23,9,2020,1
3483,Brunswick & 6th,3,10,2020,1
3483,Brunswick & 6th,4,9,2019,1
3483,Brunswick & 6th,5,9,2019,1
3483,Brunswick & 6th,6,9,2019,1
3483,Brunswick & 6th,7,9,2019,1
3483,Brunswick & 6th,8,9,2019,1
3483,Brunswick & 6th,11,9,2019,1
3483,Brunswick & 6th,14,9,2020,1
3483,Brunswick & 6th,15,9,2019,1
3483,Brunswick & 6th,18,9,2019,1
3483,Brunswick & 6th,22,9,2019,2
3483,Brunswick & 6th,24,9,2019,1
3483,Brunswick & 6th,24,9,2020,1
3483,Brunswick & 6th,26,9,2019,2
3483,Brunswick & 6th,27,9,2019,1
3483,Brunswick & 6th,28,9,2019,1
3483,Brunswick & 6th,28,9,2020,1
3483,Brunswick & 6th,30,9,2019,1
3483,Brunswick St,3,10,2020,1
3483,Brunswick St,8,9,2019,1
3483,Brunswick St,12,9,2020,3
3483,Brunswick St,14,9,2020,1
3483,Brunswick St,16,9,2019,1
3483,Brunswick St,17,9,2019,1
3483,Brunswick St,17,9,2020,1
3483,Brunswick St,20,9,2019,1
3483,Brunswick St,21,9,2020,1
3483,Brunswick St,22,9,2019,1
3483,Brunswick St,23,9,2019,1
3483,Brunswick St,25,9,2020,1
3483,Brunswick St,27,9,2019,1
3483,Brunswick St,28,9,2019,1
3483,Christ Hospital,1,9,2020,1
3483,Christ Hospital,22,9,2020,1
3483,Christ Hospital,26,9,2020,1
3483,Christ Hospital,27,9,2020,1
3483,City Hall,3,9,2019,1
3483,City Hall,5,9,2019,1
3483,City Hall,6,9,2019,1
3483,City Hall,6,10,2020,1
3483,City Hall,7,9,2019,1
3483,City Hall,8,9,2019,1
3483,City Hall,9,9,2019,1
3483,City Hall,9,10,2020,1
3483,City Hall,10,9,2020,1
3483,City Hall,11,9,2019,1
3483,City Hall,13,9,2019,1
3483,City Hall,13,9,2020,3
3483,City Hall,14,9,2019,1
3483,City Hall,14,9,2020,2
3483,City Hall,15,9,2019,2
3483,City Hall,16,9,2019,1
3483,City Hall,16,9,2020,1
3483,City Hall,18,9,2019,2
3483,City Hall,19,9,2019,1
3483,City Hall,21,9,2019,2
3483,City Hall,21,9,2020,1
3483,City Hall,22,9,2020,1
3483,City Hall,24,9,2019,1
3483,City Hall,25,9,2019,1
3483,City Hall,26,9,2019,1
3483,City Hall,27,9,2020,1
3483,City Hall,28,9,2019,1
3483,City Hall,28,9,2020,2
3483,City Hall,30,9,2019,2
3483,Columbus Dr at Exchange Pl,4,9,2019,1
3483,Columbus Dr at Exchange Pl,5,9,2019,1
3483,Columbus Dr at Exchange Pl,5,9,2020,2
3483,Columbus Dr at Exchange Pl,7,9,2019,2
3483,Columbus Dr at Exchange Pl,10,10,2020,2
3483,Columbus Dr at Exchange Pl,11,9,2019,1
3483,Columbus Dr at Exchange Pl,11,10,2020,1
3483,Columbus Dr at Exchange Pl,13,9,2019,1
3483,Columbus Dr at Exchange Pl,13,9,2020,1
3483,Columbus Dr at Exchange Pl,15,9,2019,1
3483,Columbus Dr at Exchange Pl,17,9,2019,2
3483,Columbus Dr at Exchange Pl,20,9,2019,1
3483,Columbus Dr at Exchange Pl,21,9,2020,1
3483,Columbus Dr at Exchange Pl,22,9,2019,2
3483,Columbus Dr at Exchange Pl,22,9,2020,1
3483,Columbus Dr at Exchange Pl,24,9,2019,1
3483,Columbus Dr at Exchange Pl,29,9,2019,1
3483,Columbus Drive,1,9,2019,1
3483,Columbus Drive,1,9,2020,1
3483,Columbus Drive,1,10,2020,2
3483,Columbus Drive,2,9,2019,2
3483,Columbus Drive,3,9,2019,1
3483,Columbus Drive,5,9,2019,1
3483,Columbus Drive,6,9,2019,1
3483,Columbus Drive,6,9,2020,3
3483,Columbus Drive,7,9,2019,2
3483,Columbus Drive,7,10,2020,2
3483,Columbus Drive,8,9,2019,1
3483,Columbus Drive,8,10,2020,2
3483,Columbus Drive,9,9,2019,1
3483,Columbus Drive,9,9,2020,2
3483,Columbus Drive,10,10,2020,2
3483,Columbus Drive,11,9,2020,1
3483,Columbus Drive,11,10,2020,1
3483,Columbus Drive,12,9,2019,1
3483,Columbus Drive,12,9,2020,1
3483,Columbus Drive,13,9,2019,2
3483,Columbus Drive,13,9,2020,1
3483,Columbus Drive,14,9,2020,2
3483,Columbus Drive,15,9,2019,1
3483,Columbus Drive,19,9,2020,2
3483,Columbus Drive,20,9,2020,1
3483,Columbus Drive,22,9,2019,1
3483,Columbus Drive,22,9,2020,1
3483,Columbus Drive,24,9,2020,1
3483,Columbus Drive,26,9,2020,1
3483,Columbus Drive,28,9,2019,1
3483,Columbus Drive,29,9,2019,1
3483,Communipaw & Berry Lane,1,9,2020,1
3483,Communipaw & Berry Lane,3,9,2020,1
3483,Communipaw & Berry Lane,3,10,2020,2
3483,Communipaw & Berry Lane,9,9,2019,1
3483,Communipaw & Berry Lane,10,9,2019,1
3483,Communipaw & Berry Lane,24,9,2019,1
3483,Communipaw & Berry Lane,29,9,2020,1
3483,Dixon Mills,1,9,2019,1
3483,Dixon Mills,3,9,2019,1
3483,Dixon Mills,6,10,2020,1
3483,Dixon Mills,7,9,2020,1
3483,Dixon Mills,7,10,2020,1
3483,Dixon Mills,8,9,2020,1
3483,Dixon Mills,9,10,2020,2
3483,Dixon Mills,10,10,2020,1
3483,Dixon Mills,13,9,2020,1
3483,Dixon Mills,20,9,2020,3
3483,Dixon Mills,21,9,2019,1
3483,Dixon Mills,21,9,2020,1
3483,Dixon Mills,27,9,2020,7
3483,Essex Light Rail,3,10,2020,1
3483,Essex Light Rail,10,10,2020,3
3483,Essex Light Rail,12,9,2020,2
3483,Essex Light Rail,13,9,2019,1
3483,Essex Light Rail,13,9,2020,2
3483,Essex Light Rail,14,9,2019,1
3483,Essex Light Rail,19,9,2019,1
3483,Essex Light Rail,19,9,2020,1
3483,Essex Light Rail,26,9,2019,1
3483,Essex Light Rail,27,9,2020,1
3483,Fairmount Ave,9,9,2019,1
3483,Fairmount Ave,24,9,2020,1
3483,Fairmount Ave,30,9,2020,1
3483,Glenwood Ave,2,9,2020,1
3483,Glenwood Ave,8,10,2020,1
3483,Glenwood Ave,9,9,2020,1
3483,Glenwood Ave,11,9,2019,1
3483,Glenwood Ave,29,9,2019,1
3483,Grand St,2,9,2020,1
3483,Grand St,5,9,2020,1
3483,Grand St,7,9,2019,1
3483,Grand St,8,9,2020,1
3483,Grand St,12,9,2020,2
3483,Grand St,14,9,2019,3
3483,Grand St,15,9,2019,1
3483,Grand St,20,9,2020,1
3483,Grand St,21,9,2019,1
3483,Grand St,22,9,2019,1
3483,Grand St,23,9,2019,1
3483,Grand St,27,9,2019,1
3483,Grand St,27,9,2020,2
3483,Grand St,29,9,2020,1
3483,Grove St PATH,1,9,2019,2
3483,Grove St PATH,1,10,2020,3
3483,Grove St PATH,2,9,2019,1
3483,Grove St PATH,2,9,2020,2
3483,Grove St PATH,2,10,2020,2
3483,Grove St PATH,3,9,2019,9
3483,Grove St PATH,3,9,2020,1
3483,Grove St PATH,3,10,2020,1
3483,Grove St PATH,4,9,2019,9
3483,Grove St PATH,4,10,2020,3
3483,Grove St PATH,5,9,2019,6
3483,Grove St PATH,5,9,2020,1
3483,Grove St PATH,5,10,2020,2
3483,Grove St PATH,6,9,2019,10
3483,Grove St PATH,6,9,2020,3
3483,Grove St PATH,7,9,2019,1
3483,Grove St PATH,7,9,2020,2
3483,Grove St PATH,7,10,2020,1
3483,Grove St PATH,8,9,2019,4
3483,Grove St PATH,8,9,2020,4
3483,Grove St PATH,8,10,2020,2
3483,Grove St PATH,9,9,2019,4
3483,Grove St PATH,9,9,2020,2
3483,Grove St PATH,9,10,2020,2
3483,Grove St PATH,10,9,2019,8
3483,Grove St PATH,10,9,2020,3
3483,Grove St PATH,10,10,2020,2
3483,Grove St PATH,11,9,2019,9
3483,Grove St PATH,11,9,2020,4
3483,Grove St PATH,11,10,2020,2
3483,Grove St PATH,12,9,2019,6
3483,Grove St PATH,12,9,2020,4
3483,Grove St PATH,13,9,2019,11
3483,Grove St PATH,13,9,2020,2
3483,Grove St PATH,14,9,2019,4
3483,Grove St PATH,14,9,2020,2
3483,Grove St PATH,15,9,2019,3
3483,Grove St PATH,15,9,2020,3
3483,Grove St PATH,16,9,2019,6
3483,Grove St PATH,16,9,2020,3
3483,Grove St PATH,17,9,2019,8
3483,Grove St PATH,17,9,2020,2
3483,Grove St PATH,18,9,2019,8
3483,Grove St PATH,18,9,2020,2
3483,Grove St PATH,19,9,2019,4
3483,Grove St PATH,19,9,2020,1
3483,Grove St PATH,20,9,2019,9
3483,Grove St PATH,20,9,2020,1
3483,Grove St PATH,21,9,2019,4
3483,Grove St PATH,22,9,2019,6
3483,Grove St PATH,22,9,2020,3
3483,Grove St PATH,23,9,2019,8
3483,Grove St PATH,23,9,2020,1
3483,Grove St PATH,24,9,2019,8
3483,Grove St PATH,24,9,2020,1
3483,Grove St PATH,25,9,2019,5
3483,Grove St PATH,25,9,2020,3
3483,Grove St PATH,26,9,2019,6
3483,Grove St PATH,26,9,2020,5
3483,Grove St PATH,27,9,2019,7
3483,Grove St PATH,27,9,2020,1
3483,Grove St PATH,28,9,2019,4
3483,Grove St PATH,28,9,2020,3
3483,Grove St PATH,29,9,2019,4
3483,Grove St PATH,30,9,2019,6
3483,Grove St PATH,30,9,2020,2
3483,Hamilton Park,1,9,2019,2
3483,Hamilton Park,1,9,2020,1
3483,Hamilton Park,2,9,2019,1
3483,Hamilton Park,3,9,2020,1
3483,Hamilton Park,3,10,2020,2
3483,Hamilton Park,4,10,2020,2
3483,Hamilton Park,6,9,2019,1
3483,Hamilton Park,7,9,2020,1
3483,Hamilton Park,8,9,2019,1
3483,Hamilton Park,9,9,2019,2
3483,Hamilton Park,9,9,2020,1
3483,Hamilton Park,10,9,2019,1
3483,Hamilton Park,10,9,2020,1
3483,Hamilton Park,10,10,2020,1
3483,Hamilton Park,11,9,2020,1
3483,Hamilton Park,12,9,2020,3
3483,Hamilton Park,13,9,2019,1
3483,Hamilton Park,15,9,2019,2
3483,Hamilton Park,16,9,2020,1
3483,Hamilton Park,17,9,2019,1
3483,Hamilton Park,17,9,2020,5
3483,Hamilton Park,18,9,2019,1
3483,Hamilton Park,18,9,2020,1
3483,Hamilton Park,20,9,2019,1
3483,Hamilton Park,21,9,2019,1
3483,Hamilton Park,23,9,2019,1
3483,Hamilton Park,23,9,2020,1
3483,Hamilton Park,25,9,2019,1
3483,Hamilton Park,25,9,2020,4
3483,Hamilton Park,30,9,2019,2
3483,Harborside,1,9,2019,1
3483,Harborside,1,10,2020,3
3483,Harborside,2,9,2019,1
3483,Harborside,3,9,2020,2
3483,Harborside,3,10,2020,1
3483,Harborside,4,9,2020,2
3483,Harborside,5,9,2019,1
3483,Harborside,5,9,2020,1
3483,Harborside,7,9,2019,3
3483,Harborside,7,9,2020,1
3483,Harborside,9,9,2019,2
3483,Harborside,10,9,2020,2
3483,Harborside,10,10,2020,1
3483,Harborside,11,9,2019,1
3483,Harborside,11,9,2020,2
3483,Harborside,11,10,2020,3
3483,Harborside,12,9,2019,1
3483,Harborside,12,9,2020,2
3483,Harborside,13,9,2020,1
3483,Harborside,14,9,2019,2
3483,Harborside,14,9,2020,2
3483,Harborside,15,9,2019,3
3483,Harborside,15,9,2020,1
3483,Harborside,16,9,2020,3
3483,Harborside,18,9,2019,1
3483,Harborside,20,9,2019,1
3483,Harborside,21,9,2019,4
3483,Harborside,22,9,2019,2
3483,Harborside,24,9,2019,1
3483,Harborside,25,9,2019,1
3483,Harborside,25,9,2020,1
3483,Harborside,26,9,2019,2
3483,Harborside,26,9,2020,6
3483,Harborside,27,9,2019,2
3483,Harborside,27,9,2020,3
3483,Harborside,28,9,2019,3
3483,Harborside,29,9,2019,3
3483,Heights Elevator,2,9,2020,2
3483,Heights Elevator,2,10,2020,1
3483,Heights Elevator,5,10,2020,1
3483,Heights Elevator,10,9,2020,1
3483,Heights Elevator,10,10,2020,1
3483,Heights Elevator,11,10,2020,1
3483,Heights Elevator,12,9,2020,1
3483,Heights Elevator,14,9,2020,1
3483,Heights Elevator,30,9,2020,1
3483,Hilltop,3,10,2020,1
3483,Hilltop,11,9,2019,1
3483,Hilltop,12,10,2020,1
3483,Hilltop,13,9,2019,1
3483,Hilltop,14,9,2020,1
3483,Hilltop,15,9,2019,1
3483,Hilltop,20,9,2019,1
3483,Hilltop,23,9,2020,1
3483,Hilltop,24,9,2019,1
3483,Hilltop,25,9,2019,3
3483,Hoboken Ave at Monmouth St,1,10,2020,1
3483,Hoboken Ave at Monmouth St,26,9,2020,2
3483,JC Medical Center,1,9,2019,1
3483,JC Medical Center,2,9,2019,2
3483,JC Medical Center,3,10,2020,1
3483,JC Medical Center,4,9,2020,1
3483,JC Medical Center,8,9,2020,1
3483,JC Medical Center,10,9,2020,1
3483,JC Medical Center,11,10,2020,1
3483,JC Medical Center,13,9,2020,2
3483,JC Medical Center,17,9,2020,1
3483,JC Medical Center,28,9,2020,1
3483,JC Medical Center,30,9,2020,1
3483,Jersey & 3rd,1,9,2020,2
3483,Jersey & 3rd,2,9,2020,1
3483,Jersey & 3rd,2,10,2020,1
3483,Jersey & 3rd,3,9,2019,2
3483,Jersey & 3rd,6,9,2020,1
3483,Jersey & 3rd,10,9,2019,1
3483,Jersey & 3rd,11,10,2020,1
3483,Jersey & 3rd,12,9,2020,1
3483,Jersey & 3rd,13,9,2020,1
3483,Jersey & 6th St,7,9,2019,2
3483,Jersey & 6th St,13,9,2020,2
3483,Jersey & 6th St,15,9,2020,1
3483,Jersey & 6th St,21,9,2019,2
3483,Jersey & 6th St,24,9,2020,3
3483,Jersey & 6th St,27,9,2020,1
3483,Jersey & 6th St,28,9,2020,1
3483,Lafayette Park,1,9,2020,1
3483,Lafayette Park,4,9,2020,1
3483,Lafayette Park,7,10,2020,1
3483,Lafayette Park,8,9,2019,1
3483,Lafayette Park,9,9,2020,1
3483,Lafayette Park,12,10,2020,1
3483,Lafayette Park,14,9,2019,1
3483,Lafayette Park,14,9,2020,1
3483,Lafayette Park,18,9,2020,1
3483,Lafayette Park,20,9,2020,1
3483,Lafayette Park,21,9,2019,1
3483,Lafayette Park,25,9,2020,1
3483,Lafayette Park,26,9,2019,1
3483,Lafayette Park,28,9,2020,1
3483,Lafayette Park,29,9,2019,1
3483,Lafayette Park,29,9,2020,1
3483,Leonard Gordon Park,5,9,2019,1
3483,Liberty Light Rail,2,10,2020,1
3483,Liberty Light Rail,4,9,2020,2
3483,Liberty Light Rail,6,9,2020,3
3483,Liberty Light Rail,7,10,2020,1
3483,Liberty Light Rail,8,9,2020,1
3483,Liberty Light Rail,8,10,2020,1
3483,Liberty Light Rail,9,9,2020,4
3483,Liberty Light Rail,9,10,2020,2
3483,Liberty Light Rail,10,9,2020,1
3483,Liberty Light Rail,11,9,2020,1
3483,Liberty Light Rail,11,10,2020,2
3483,Liberty Light Rail,13,9,2019,1
3483,Liberty Light Rail,15,9,2020,2
3483,Liberty Light Rail,16,9,2020,3
3483,Liberty Light Rail,18,9,2019,1
3483,Liberty Light Rail,19,9,2020,1
3483,Liberty Light Rail,23,9,2019,1
3483,Liberty Light Rail,24,9,2020,1
3483,Liberty Light Rail,27,9,2020,1
3483,Liberty Light Rail,28,9,2020,2
3483,Liberty Light Rail,29,9,2020,1
3483,Lincoln Park,7,9,2019,1
3483,Lincoln Park,9,10,2020,1
3483,Lincoln Park,13,9,2019,2
3483,Manila & 1st,3,10,2020,1
3483,Manila & 1st,5,9,2020,1
3483,Manila & 1st,7,9,2019,1
3483,Manila & 1st,7,9,2020,1
3483,Manila & 1st,7,10,2020,1
3483,Manila & 1st,19,9,2020,1
3483,Manila & 1st,25,9,2019,1
3483,Manila & 1st,26,9,2019,1
3483,Manila & 1st,29,9,2019,1
3483,Marin Light Rail,1,9,2019,1
3483,Marin Light Rail,5,10,2020,2
3483,Marin Light Rail,6,10,2020,2
3483,Marin Light Rail,7,9,2019,2
3483,Marin Light Rail,7,9,2020,1
3483,Marin Light Rail,8,9,2019,1
3483,Marin Light Rail,8,9,2020,1
3483,Marin Light Rail,10,10,2020,1
3483,Marin Light Rail,11,9,2019,1
3483,Marin Light Rail,13,9,2020,2
3483,Marin Light Rail,14,9,2019,2
3483,Marin Light Rail,16,9,2019,1
3483,Marin Light Rail,17,9,2019,1
3483,Marin Light Rail,19,9,2020,1
3483,Marin Light Rail,20,9,2019,1
3483,Marin Light Rail,22,9,2019,1
3483,Marin Light Rail,26,9,2020,4
3483,Marin Light Rail,27,9,2019,1
3483,Marin Light Rail,28,9,2020,1
3483,Marin Light Rail,29,9,2019,2
3483,McGinley Square,5,9,2019,2
3483,McGinley Square,7,9,2020,1
3483,McGinley Square,9,10,2020,1
3483,McGinley Square,11,9,2020,1
3483,McGinley Square,23,9,2020,1
3483,McGinley Square,25,9,2020,1
3483,Monmouth and 6th,1,9,2019,1
3483,Monmouth and 6th,1,10,2020,1
3483,Monmouth and 6th,3,9,2020,2
3483,Monmouth and 6th,7,10,2020,2
3483,Monmouth and 6th,8,9,2019,1
3483,Monmouth and 6th,8,10,2020,1
3483,Monmouth and 6th,9,10,2020,1
3483,Monmouth and 6th,12,9,2020,2
3483,Monmouth and 6th,19,9,2019,2
3483,Monmouth and 6th,19,9,2020,1
3483,Monmouth and 6th,22,9,2019,1
3483,Monmouth and 6th,22,9,2020,1
3483,Monmouth and 6th,26,9,2019,2
3483,Monmouth and 6th,27,9,2020,2
3483,Monmouth and 6th,29,9,2019,1
3483,Monmouth and 6th,30,9,2019,1
3483,Montgomery St,3,9,2020,4
3483,Montgomery St,4,10,2020,1
3483,Montgomery St,5,9,2019,2
3483,Montgomery St,5,9,2020,1
3483,Montgomery St,6,10,2020,1
3483,Montgomery St,7,9,2020,1
3483,Montgomery St,8,9,2020,2
3483,Montgomery St,8,10,2020,1
3483,Montgomery St,9,10,2020,1
3483,Montgomery St,10,10,2020,1
3483,Montgomery St,11,9,2020,1
3483,Montgomery St,11,10,2020,2
3483,Montgomery St,12,9,2019,1
3483,Montgomery St,12,9,2020,2
3483,Montgomery St,16,9,2020,1
3483,Montgomery St,17,9,2020,1
3483,Montgomery St,18,9,2019,1
3483,Montgomery St,22,9,2020,1
3483,Montgomery St,23,9,2020,1
3483,Montgomery St,24,9,2020,1
3483,Montgomery St,25,9,2019,1
3483,Montgomery St,27,9,2020,1
3483,Montgomery St,28,9,2020,4
3483,Montgomery St,29,9,2020,1
3483,Montgomery St,30,9,2020,1
3483,Morris Canal,2,9,2019,1
3483,Morris Canal,3,10,2020,1
3483,Morris Canal,9,9,2020,1
3483,Morris Canal,10,9,2020,1
3483,Morris Canal,12,9,2020,1
3483,Morris Canal,13,9,2020,1
3483,Morris Canal,15,9,2019,1
3483,Morris Canal,18,9,2019,1
3483,Morris Canal,26,9,2020,1
3483,Newark Ave,4,9,2020,1
3483,Newark Ave,5,9,2020,1
3483,Newark Ave,5,10,2020,1
3483,Newark Ave,7,9,2020,1
3483,Newark Ave,8,9,2020,1
3483,Newark Ave,11,9,2019,1
3483,Newark Ave,13,9,2019,2
3483,Newark Ave,15,9,2019,1
3483,Newark Ave,15,9,2020,2
3483,Newark Ave,18,9,2019,1
3483,Newark Ave,19,9,2019,1
3483,Newark Ave,20,9,2020,2
3483,Newark Ave,21,9,2020,1
3483,Newark Ave,22,9,2019,1
3483,Newark Ave,23,9,2019,1
3483,Newark Ave,24,9,2019,1
3483,Newark Ave,26,9,2019,1
3483,Newark Ave,27,9,2019,1
3483,Newark Ave,27,9,2020,1
3483,Newark Ave,29,9,2020,1
3483,Newport PATH,1,9,2019,1
3483,Newport PATH,1,10,2020,1
3483,Newport PATH,2,9,2020,1
3483,Newport PATH,4,9,2020,1
3483,Newport PATH,4,10,2020,2
3483,Newport PATH,6,10,2020,2
3483,Newport PATH,7,9,2020,2
3483,Newport PATH,7,10,2020,1
3483,Newport PATH,8,9,2020,1
3483,Newport PATH,8,10,2020,1
3483,Newport PATH,10,10,2020,4
3483,Newport PATH,11,9,2020,1
3483,Newport PATH,11,10,2020,1
3483,Newport PATH,12,9,2020,1
3483,Newport PATH,12,10,2020,1
3483,Newport PATH,13,9,2020,2
3483,Newport PATH,14,9,2019,2
3483,Newport PATH,14,9,2020,2
3483,Newport PATH,15,9,2020,1
3483,Newport PATH,16,9,2019,1
3483,Newport PATH,16,9,2020,1
3483,Newport PATH,18,9,2020,1
3483,Newport PATH,19,9,2020,1
3483,Newport PATH,21,9,2019,1
3483,Newport PATH,21,9,2020,1
3483,Newport PATH,26,9,2020,3
3483,Newport PATH,27,9,2020,4
3483,Newport PATH,28,9,2019,2
3483,Newport PATH,28,9,2020,1
3483,Newport PATH,29,9,2020,1
3483,Newport PATH,30,9,2020,1
3483,Newport Pkwy,1,9,2020,1
3483,Newport Pkwy,2,9,2020,1
3483,Newport Pkwy,2,10,2020,1
3483,Newport Pkwy,3,10,2020,1
3483,Newport Pkwy,4,9,2020,3
3483,Newport Pkwy,4,10,2020,2
3483,Newport Pkwy,5,9,2020,5
3483,Newport Pkwy,6,9,2020,1
3483,Newport Pkwy,6,10,2020,1
3483,Newport Pkwy,7,9,2019,3
3483,Newport Pkwy,8,9,2019,1
3483,Newport Pkwy,8,9,2020,1
3483,Newport Pkwy,8,10,2020,2
3483,Newport Pkwy,9,10,2020,1
3483,Newport Pkwy,10,9,2019,1
3483,Newport Pkwy,10,10,2020,4
3483,Newport Pkwy,11,9,2020,4
3483,Newport Pkwy,11,10,2020,2
3483,Newport Pkwy,12,9,2019,1
3483,Newport Pkwy,12,9,2020,1
3483,Newport Pkwy,12,10,2020,1
3483,Newport Pkwy,13,9,2020,1
3483,Newport Pkwy,14,9,2019,1
3483,Newport Pkwy,14,9,2020,2
3483,Newport Pkwy,15,9,2019,3
3483,Newport Pkwy,16,9,2020,1
3483,Newport Pkwy,17,9,2019,1
3483,Newport Pkwy,17,9,2020,3
3483,Newport Pkwy,18,9,2019,2
3483,Newport Pkwy,18,9,2020,5
3483,Newport Pkwy,20,9,2019,2
3483,Newport Pkwy,21,9,2020,2
3483,Newport Pkwy,24,9,2019,1
3483,Newport Pkwy,25,9,2019,1
3483,Newport Pkwy,25,9,2020,1
3483,Newport Pkwy,26,9,2019,1
3483,Newport Pkwy,26,9,2020,9
3483,Newport Pkwy,27,9,2019,3
3483,Newport Pkwy,27,9,2020,1
3483,Newport Pkwy,28,9,2019,1
3483,Newport Pkwy,30,9,2020,2
3483,Oakland Ave,10,9,2019,1
3483,Paulus Hook,1,10,2020,1
3483,Paulus Hook,2,10,2020,1
3483,Paulus Hook,3,9,2020,2
3483,Paulus Hook,5,9,2020,2
3483,Paulus Hook,7,9,2019,3
3483,Paulus Hook,8,9,2020,2
3483,Paulus Hook,9,9,2019,1
3483,Paulus Hook,9,9,2020,2
3483,Paulus Hook,10,9,2019,1
3483,Paulus Hook,10,9,2020,1
3483,Paulus Hook,11,9,2020,1
3483,Paulus Hook,12,9,2020,1
3483,Paulus Hook,13,9,2020,2
3483,Paulus Hook,16,9,2019,1
3483,Paulus Hook,17,9,2019,1
3483,Paulus Hook,17,9,2020,2
3483,Paulus Hook,24,9,2020,2
3483,Paulus Hook,25,9,2019,1
3483,Paulus Hook,26,9,2020,2
3483,Paulus Hook,28,9,2019,1
3483,Pershing Field,2,10,2020,1
3483,Pershing Field,3,9,2019,1
3483,Pershing Field,3,10,2020,1
3483,Pershing Field,4,9,2020,1
3483,Pershing Field,4,10,2020,1
3483,Pershing Field,5,9,2020,1
3483,Pershing Field,6,9,2019,1
3483,Pershing Field,7,9,2019,1
3483,Pershing Field,8,9,2019,1
3483,Pershing Field,9,10,2020,1
3483,Pershing Field,10,10,2020,1
3483,Pershing Field,11,9,2020,1
3483,Pershing Field,12,9,2020,1
3483,Pershing Field,14,9,2019,1
3483,Pershing Field,15,9,2019,1
3483,Pershing Field,20,9,2019,1
3483,Pershing Field,20,9,2020,1
3483,Pershing Field,21,9,2019,1
3483,Pershing Field,22,9,2019,2
3483,Pershing Field,25,9,2020,1
3483,Pershing Field,28,9,2019,2
3483,Riverview Park,6,9,2020,1
3483,Riverview Park,17,9,2020,1
3483,Riverview Park,21,9,2019,1
3483,Sip Ave,2,10,2020,1
3483,Union St,3,9,2020,1
3483,Union St,6,10,2020,1
3483,Van Vorst Park,1,9,2020,1
3483,Van Vorst Park,1,10,2020,1
3483,Van Vorst Park,3,9,2020,2
3483,Van Vorst Park,4,10,2020,3
3483,Van Vorst Park,5,9,2020,1
3483,Van Vorst Park,6,10,2020,1
3483,Van Vorst Park,7,9,2019,4
3483,Van Vorst Park,7,9,2020,3
3483,Van Vorst Park,8,9,2019,2
3483,Van Vorst Park,8,9,2020,1
3483,Van Vorst Park,9,9,2019,1
3483,Van Vorst Park,10,10,2020,1
3483,Van Vorst Park,11,9,2019,1
3483,Van Vorst Park,14,9,2020,1
3483,Van Vorst Park,15,9,2019,1
3483,Van Vorst Park,15,9,2020,2
3483,Van Vorst Park,16,9,2019,1
3483,Van Vorst Park,17,9,2019,2
3483,Van Vorst Park,19,9,2020,1
3483,Van Vorst Park,20,9,2020,1
3483,Van Vorst Park,21,9,2019,1
3483,Van Vorst Park,22,9,2019,1
3483,Van Vorst Park,23,9,2020,1
3483,Van Vorst Park,25,9,2019,2
3483,Van Vorst Park,30,9,2020,1
3483,Warren St,3,9,2020,1
3483,Warren St,3,10,2020,2
3483,Warren St,4,9,2020,2
3483,Warren St,4,10,2020,1
3483,Warren St,5,9,2020,1
3483,Warren St,6,10,2020,2
3483,Warren St,7,9,2020,2
3483,Warren St,7,10,2020,1
3483,Warren St,8,9,2019,2
3483,Warren St,8,9,2020,1
3483,Warren St,8,10,2020,3
3483,Warren St,9,9,2020,1
3483,Warren St,9,10,2020,2
3483,Warren St,11,10,2020,1
3483,Warren St,12,9,2019,1
